id;train_loss;train_acc;val_acc
187;0.003233;0.999186;0.924242
188;0.002215;1.000000;0.909091
189;0.006868;0.997559;0.916667
190;0.001826;0.999186;0.920455
191;0.006309;0.999186;0.916667
192;0.006673;0.998373;0.912879
193;0.005481;0.997559;0.897727
194;0.009880;0.996745;0.928030
195;0.005652;0.998373;0.920455
196;0.006543;0.997559;0.928030
197;0.008630;0.998373;0.924242
198;0.001844;1.000000;0.920455
199;0.002535;1.000000;0.931818
200;0.003245;0.998373;0.928030
201;0.005411;0.998373;0.931818
202;0.002876;0.999186;0.935606
203;0.002844;0.999186;0.928030
204;0.008139;0.998373;0.909091
205;0.001080;1.000000;0.916667
206;0.009088;0.995932;0.916667
207;0.006006;0.999186;0.924242
208;0.008804;0.996745;0.909091
209;0.004798;0.998373;0.931818
210;0.008772;0.997559;0.920455
211;0.006899;0.996745;0.928030
212;0.001030;1.000000;0.935606
213;0.001955;1.000000;0.924242
214;0.003303;0.998373;0.928030
215;0.001651;1.000000;0.916667
216;0.010942;0.997559;0.909091
217;0.006666;0.999186;0.935606
218;0.003953;0.998373;0.916667
219;0.002479;0.998373;0.920455
220;0.004177;0.999186;0.909091
221;0.002207;1.000000;0.924242
222;0.004311;0.999186;0.916667
223;0.002400;0.999186;0.924242
224;0.000866;1.000000;0.920455
225;0.007758;0.996745;0.931818
226;0.003640;0.998373;0.924242
227;0.005526;0.999186;0.931818
228;0.000506;1.000000;0.924242
229;0.000564;1.000000;0.924242
230;0.002473;0.999186;0.909091
231;0.000904;1.000000;0.920455
232;0.003299;0.998373;0.916667
233;0.004824;0.998373;0.920455
234;0.004559;0.999186;0.920455
235;0.001241;1.000000;0.909091
236;0.003994;0.998373;0.928030
237;0.002676;0.998373;0.924242
238;0.000643;1.000000;0.909091
239;0.000666;1.000000;0.916667
240;0.001257;1.000000;0.920455
241;0.001800;0.999186;0.931818
242;0.000415;1.000000;0.928030
243;0.002011;0.999186;0.916667
244;0.000630;1.000000;0.924242
245;0.004062;0.997559;0.924242
246;0.007603;0.997559;0.928030
247;0.004627;0.999186;0.920455
248;0.014123;0.995932;0.909091
249;0.005843;0.997559;0.916667
