id;train_loss;train_acc;val_acc
187;0.011881;0.996745;0.787879
188;0.005819;0.997559;0.795455
189;0.008175;0.996745;0.784091
190;0.004008;0.998373;0.780303
191;0.004612;0.999186;0.803030
192;0.003610;0.999186;0.784091
193;0.007109;0.998373;0.799242
194;0.010757;0.997559;0.799242
195;0.008848;0.996745;0.795455
196;0.000742;1.000000;0.787879
197;0.001632;1.000000;0.780303
198;0.003987;0.998373;0.784091
199;0.006917;0.996745;0.795455
200;0.011576;0.996745;0.799242
201;0.002604;0.999186;0.803030
202;0.001501;1.000000;0.799242
203;0.002942;0.998373;0.787879
204;0.014258;0.995932;0.799242
205;0.000715;1.000000;0.791667
206;0.015331;0.999186;0.791667
207;0.005708;0.998373;0.799242
208;0.000768;1.000000;0.791667
209;0.001228;1.000000;0.784091
210;0.006226;0.998373;0.776515
211;0.012926;0.995932;0.806818
212;0.003104;0.999186;0.799242
213;0.005590;0.999186;0.791667
214;0.000785;1.000000;0.787879
215;0.017568;0.997559;0.806818
216;0.002718;0.999186;0.784091
217;0.012716;0.996745;0.787879
218;0.008794;0.998373;0.780303
219;0.006389;0.997559;0.776515
220;0.001116;1.000000;0.799242
221;0.001562;0.999186;0.780303
222;0.004999;0.997559;0.787879
223;0.013963;0.995932;0.780303
224;0.002601;0.999186;0.795455
225;0.014574;0.995932;0.795455
226;0.020374;0.997559;0.780303
227;0.002717;0.999186;0.784091
228;0.001687;0.999186;0.803030
229;0.002320;0.999186;0.795455
230;0.017713;0.994304;0.784091
231;0.000879;1.000000;0.784091
232;0.010866;0.999186;0.799242
233;0.007828;0.998373;0.784091
234;0.009073;0.995118;0.803030
235;0.001688;0.999186;0.795455
236;0.000415;1.000000;0.799242
237;0.008326;0.996745;0.806818
238;0.001572;0.999186;0.799242
239;0.010371;0.999186;0.795455
240;0.007162;0.996745;0.799242
241;0.000311;1.000000;0.787879
242;0.003489;0.998373;0.810606
243;0.005475;0.998373;0.787879
244;0.007446;0.999186;0.787879
245;0.011557;0.998373;0.784091
246;0.003587;0.998373;0.772727
247;0.003275;0.999186;0.784091
248;0.007568;0.999186;0.787879
249;0.000293;1.000000;0.799242
