id;train_loss;train_acc;val_acc
187;0.272526;0.918633;0.863636
188;0.243992;0.917819;0.852273
189;0.227476;0.930024;0.867424
190;0.238770;0.919447;0.863636
191;0.198262;0.936534;0.829545
192;0.230633;0.921074;0.863636
193;0.213839;0.926770;0.905303
194;0.210782;0.933279;0.878788
195;0.188684;0.946298;0.875000
196;0.220072;0.922701;0.905303
197;0.181626;0.943857;0.867424
198;0.222495;0.934093;0.859848
199;0.211400;0.928397;0.871212
200;0.187365;0.939788;0.840909
201;0.205640;0.932465;0.871212
202;0.179856;0.949552;0.882576
203;0.211879;0.936534;0.837121
204;0.214612;0.926770;0.871212
205;0.208896;0.933279;0.871212
206;0.215405;0.940602;0.886364
207;0.228939;0.919447;0.875000
208;0.188442;0.934906;0.901515
209;0.216812;0.932465;0.871212
210;0.198723;0.932465;0.848485
211;0.163746;0.946298;0.871212
212;0.173025;0.949552;0.871212
213;0.174389;0.946298;0.905303
214;0.179100;0.943043;0.893939
215;0.205646;0.929211;0.909091
216;0.172471;0.947111;0.882576
217;0.187254;0.947111;0.886364
218;0.193362;0.933279;0.912879
219;0.174279;0.951993;0.890152
220;0.165926;0.946298;0.878788
221;0.178664;0.942229;0.882576
222;0.205208;0.933279;0.901515
223;0.167121;0.947111;0.875000
224;0.187236;0.943857;0.905303
225;0.198947;0.937347;0.863636
226;0.160108;0.945484;0.871212
227;0.164231;0.947925;0.875000
228;0.167487;0.952807;0.912879
229;0.177348;0.950366;0.916667
230;0.163681;0.952807;0.890152
231;0.180291;0.948739;0.856061
232;0.162087;0.945484;0.901515
233;0.138417;0.959317;0.897727
234;0.168397;0.950366;0.859848
235;0.191745;0.940602;0.897727
236;0.188523;0.942229;0.890152
237;0.158438;0.946298;0.893939
238;0.178797;0.940602;0.909091
239;0.154207;0.951993;0.878788
240;0.158764;0.947925;0.897727
241;0.155669;0.947111;0.890152
242;0.170331;0.951993;0.905303
243;0.192666;0.933279;0.890152
244;0.136958;0.959317;0.901515
245;0.157989;0.950366;0.897727
246;0.147294;0.956062;0.905303
247;0.138820;0.958503;0.875000
248;0.129580;0.959317;0.909091
249;0.153046;0.954434;0.893939
