id;train_loss;train_acc;val_acc
0;1.422407;0.497152;0.602273
1;1.023757;0.633035;0.617424
2;0.823382;0.711147;0.662879
3;0.671496;0.755899;0.719697
4;0.579064;0.792514;0.715909
5;0.468386;0.841334;0.723485
6;0.373318;0.884459;0.757576
7;0.344883;0.878763;0.772727
8;0.279881;0.922701;0.765152
9;0.261082;0.924329;0.765152
10;0.219664;0.931652;0.772727
11;0.190800;0.941416;0.734848
12;0.159124;0.947925;0.784091
13;0.130978;0.965012;0.765152
14;0.126278;0.964199;0.784091
15;0.118406;0.965012;0.787879
16;0.111121;0.968267;0.776515
17;0.087847;0.979658;0.814394
18;0.087731;0.978031;0.806818
19;0.090128;0.978031;0.776515
20;0.070213;0.978845;0.814394
21;0.081563;0.978845;0.799242
22;0.069229;0.978845;0.810606
23;0.056310;0.984540;0.784091
24;0.058334;0.982913;0.784091
25;0.061244;0.978031;0.810606
26;0.052757;0.985354;0.795455
27;0.041798;0.991863;0.806818
28;0.040820;0.989422;0.806818
29;0.049039;0.982913;0.810606
30;0.041951;0.986168;0.810606
31;0.053823;0.985354;0.821970
32;0.044091;0.989422;0.803030
33;0.035604;0.989422;0.799242
34;0.027321;0.991863;0.814394
35;0.039323;0.986168;0.833333
36;0.029880;0.992677;0.833333
37;0.028059;0.991050;0.837121
38;0.028917;0.991050;0.837121
39;0.018967;0.997559;0.821970
40;0.032926;0.988609;0.840909
41;0.027002;0.994304;0.829545
42;0.028094;0.991050;0.844697
43;0.022800;0.995118;0.829545
44;0.021396;0.993491;0.825758
45;0.027615;0.991050;0.837121
46;0.033960;0.988609;0.840909
47;0.023756;0.995118;0.803030
48;0.023368;0.993491;0.848485
49;0.012198;0.999186;0.848485
50;0.021620;0.992677;0.840909
51;0.011214;0.997559;0.821970
52;0.031280;0.986168;0.814394
53;0.020275;0.995118;0.806818
54;0.020867;0.994304;0.784091
55;0.018612;0.993491;0.818182
56;0.015735;0.996745;0.806818
57;0.021011;0.991863;0.821970
58;0.015378;0.995118;0.821970
59;0.009871;0.998373;0.803030
60;0.015622;0.995118;0.810606
61;0.012932;0.995932;0.848485
62;0.009875;0.998373;0.856061
63;0.016879;0.995932;0.829545
64;0.015798;0.995118;0.833333
65;0.020099;0.994304;0.784091
66;0.010418;0.997559;0.848485
67;0.012121;0.996745;0.829545
68;0.007778;0.998373;0.818182
69;0.009109;0.998373;0.829545
70;0.015814;0.996745;0.825758
71;0.013173;0.995932;0.844697
72;0.016638;0.997559;0.814394
73;0.014985;0.995118;0.837121
74;0.015376;0.993491;0.833333
75;0.011690;0.995118;0.803030
76;0.009345;0.997559;0.840909
77;0.010927;0.996745;0.795455
78;0.014825;0.993491;0.837121
79;0.005457;0.999186;0.848485
80;0.013700;0.994304;0.837121
81;0.008395;0.999186;0.844697
82;0.008441;0.998373;0.837121
83;0.020110;0.993491;0.825758
84;0.010757;0.995118;0.844697
85;0.007802;0.997559;0.848485
86;0.018523;0.993491;0.806818
87;0.008668;0.999186;0.825758
88;0.012781;0.995118;0.821970
89;0.009135;0.996745;0.825758
90;0.005596;0.998373;0.829545
91;0.008725;0.996745;0.837121
92;0.009007;0.995932;0.848485
93;0.012101;0.994304;0.810606
94;0.004150;0.999186;0.837121
95;0.008054;0.996745;0.825758
96;0.009511;0.996745;0.806818
97;0.005473;0.998373;0.848485
98;0.004643;0.998373;0.852273
99;0.006634;0.998373;0.837121
100;0.009124;0.998373;0.825758
101;0.006104;0.998373;0.806818
102;0.008758;0.996745;0.825758
103;0.008167;0.996745;0.806818
104;0.005792;0.998373;0.821970
105;0.009188;0.998373;0.852273
106;0.005352;0.997559;0.833333
107;0.009231;0.996745;0.852273
108;0.006455;0.998373;0.825758
109;0.005091;0.999186;0.818182
110;0.003052;0.998373;0.848485
111;0.005409;0.999186;0.833333
112;0.006901;0.996745;0.825758
113;0.016138;0.995932;0.806818
114;0.013641;0.994304;0.848485
115;0.004879;0.998373;0.852273
116;0.002063;1.000000;0.840909
117;0.013645;0.995118;0.852273
118;0.005671;0.998373;0.840909
119;0.009204;0.995932;0.848485
120;0.006939;0.999186;0.852273
121;0.008017;0.997559;0.848485
122;0.004640;0.997559;0.833333
123;0.005101;0.998373;0.833333
124;0.006024;0.998373;0.806818
125;0.008222;0.995932;0.806818
126;0.006284;0.998373;0.837121
127;0.006474;0.998373;0.833333
128;0.003731;0.999186;0.840909
129;0.002370;1.000000;0.821970
130;0.005500;0.999186;0.840909
131;0.009650;0.997559;0.840909
132;0.005465;0.997559;0.844697
133;0.004689;0.998373;0.833333
134;0.004906;0.997559;0.825758
135;0.002909;0.998373;0.848485
136;0.005513;0.998373;0.825758
137;0.003549;0.999186;0.825758
138;0.006887;0.997559;0.833333
139;0.008967;0.995118;0.833333
140;0.002474;1.000000;0.829545
141;0.010913;0.995118;0.825758
142;0.001347;1.000000;0.859848
143;0.012193;0.997559;0.814394
144;0.003321;0.999186;0.840909
145;0.010416;0.995932;0.837121
146;0.001800;1.000000;0.844697
147;0.003012;0.999186;0.844697
148;0.003027;0.999186;0.833333
149;0.004915;0.998373;0.856061
150;0.003826;0.998373;0.871212
151;0.006480;0.997559;0.829545
152;0.008124;0.995932;0.844697
153;0.003335;0.999186;0.859848
154;0.005494;0.998373;0.844697
155;0.003968;0.998373;0.856061
156;0.001572;1.000000;0.837121
157;0.005932;0.998373;0.848485
158;0.005435;0.996745;0.837121
159;0.006881;0.999186;0.840909
160;0.003962;0.998373;0.863636
161;0.001755;1.000000;0.859848
162;0.004871;0.998373;0.852273
163;0.001601;1.000000;0.837121
164;0.004935;0.999186;0.814394
165;0.001350;1.000000;0.859848
166;0.002470;1.000000;0.840909
167;0.005763;0.998373;0.825758
168;0.002066;0.999186;0.837121
169;0.002490;0.999186;0.871212
170;0.002670;0.999186;0.821970
171;0.013481;0.995932;0.848485
172;0.000828;1.000000;0.852273
173;0.002460;0.999186;0.825758
174;0.003148;0.998373;0.844697
175;0.002479;0.998373;0.848485
176;0.001994;0.999186;0.871212
177;0.006173;0.998373;0.867424
178;0.000708;1.000000;0.848485
179;0.005248;0.997559;0.772727
180;0.002410;0.998373;0.867424
181;0.009362;0.996745;0.856061
182;0.001295;1.000000;0.844697
183;0.003428;0.999186;0.852273
184;0.003109;0.998373;0.859848
185;0.003218;0.999186;0.844697
186;0.002909;0.999186;0.871212
187;0.001696;1.000000;0.875000
188;0.001739;1.000000;0.859848
189;0.002107;0.999186;0.833333
190;0.003296;0.999186;0.863636
191;0.000385;1.000000;0.867424
192;0.003745;0.999186;0.856061
193;0.006453;0.996745;0.859848
194;0.000509;1.000000;0.863636
195;0.000645;1.000000;0.871212
196;0.012287;0.995118;0.875000
197;0.001976;0.999186;0.867424
198;0.000643;1.000000;0.863636
199;0.009176;0.997559;0.856061
200;0.004477;0.997559;0.867424
201;0.001865;0.999186;0.859848
202;0.001277;1.000000;0.871212
203;0.001667;0.999186;0.878788
204;0.001772;1.000000;0.882576
205;0.006585;0.997559;0.867424
206;0.006485;0.996745;0.856061
207;0.000748;1.000000;0.875000
208;0.001249;0.999186;0.878788
209;0.000955;1.000000;0.863636
210;0.001077;1.000000;0.867424
211;0.002606;0.999186;0.875000
212;0.000300;1.000000;0.882576
213;0.002370;0.999186;0.875000
214;0.002492;0.999186;0.859848
215;0.007886;0.998373;0.882576
216;0.000646;1.000000;0.871212
217;0.001125;1.000000;0.871212
218;0.002878;0.999186;0.863636
219;0.001695;0.999186;0.852273
220;0.001535;0.999186;0.856061
221;0.000693;1.000000;0.871212
222;0.001508;1.000000;0.837121
223;0.001907;0.999186;0.867424
224;0.002004;0.998373;0.856061
225;0.004131;0.998373;0.844697
226;0.000511;1.000000;0.844697
227;0.005664;0.998373;0.844697
228;0.005801;0.998373;0.840909
229;0.000613;1.000000;0.848485
230;0.002154;0.999186;0.856061
231;0.000921;1.000000;0.863636
232;0.008614;0.999186;0.882576
233;0.001862;1.000000;0.863636
234;0.000883;1.000000;0.871212
235;0.003250;0.998373;0.852273
236;0.000747;1.000000;0.871212
237;0.001997;0.999186;0.856061
238;0.002870;0.999186;0.859848
239;0.000721;1.000000;0.852273
240;0.004630;0.998373;0.848485
241;0.001000;1.000000;0.848485
242;0.000378;1.000000;0.840909
243;0.003149;0.999186;0.844697
244;0.000659;1.000000;0.848485
245;0.000246;1.000000;0.848485
246;0.000884;1.000000;0.859848
247;0.001569;0.999186;0.844697
248;0.001468;0.999186;0.844697
249;0.000470;1.000000;0.825758
