id;train_loss;train_acc;val_acc
187;0.063185;0.978031;0.905303
188;0.028615;0.989422;0.901515
189;0.034299;0.991050;0.882576
190;0.054661;0.982913;0.882576
191;0.046056;0.989422;0.901515
192;0.048755;0.987795;0.897727
193;0.039716;0.989422;0.897727
194;0.038170;0.986981;0.920455
195;0.038188;0.983727;0.878788
196;0.036136;0.988609;0.893939
197;0.064926;0.982099;0.909091
198;0.051749;0.983727;0.909091
199;0.028179;0.991863;0.875000
200;0.066890;0.980472;0.890152
201;0.045688;0.985354;0.912879
202;0.034542;0.991050;0.912879
203;0.045371;0.986981;0.909091
204;0.029943;0.992677;0.893939
205;0.050143;0.980472;0.916667
206;0.042967;0.986981;0.897727
207;0.039654;0.988609;0.886364
208;0.033663;0.989422;0.844697
209;0.018749;0.995118;0.848485
210;0.050766;0.982099;0.916667
211;0.025204;0.993491;0.878788
212;0.050119;0.987795;0.837121
213;0.045341;0.988609;0.905303
214;0.053428;0.983727;0.893939
215;0.036210;0.990236;0.890152
216;0.035947;0.988609;0.897727
217;0.024771;0.991863;0.905303
218;0.053143;0.981286;0.905303
219;0.037736;0.987795;0.905303
220;0.022681;0.993491;0.886364
221;0.037571;0.983727;0.875000
222;0.037839;0.990236;0.901515
223;0.040631;0.990236;0.912879
224;0.043050;0.986168;0.905303
225;0.046503;0.988609;0.882576
226;0.036190;0.987795;0.878788
227;0.044817;0.985354;0.905303
228;0.020884;0.995118;0.897727
229;0.036209;0.989422;0.897727
230;0.024704;0.992677;0.882576
231;0.041672;0.987795;0.905303
232;0.025302;0.991050;0.912879
233;0.034139;0.987795;0.882576
234;0.017540;0.995932;0.905303
235;0.029749;0.989422;0.909091
236;0.024383;0.994304;0.931818
237;0.027274;0.989422;0.897727
238;0.033564;0.988609;0.909091
239;0.036205;0.988609;0.893939
240;0.045630;0.983727;0.909091
241;0.025624;0.991050;0.905303
242;0.024868;0.994304;0.890152
243;0.051818;0.982913;0.912879
244;0.028148;0.993491;0.897727
245;0.048237;0.990236;0.863636
246;0.015850;0.993491;0.909091
247;0.025179;0.990236;0.912879
248;0.024264;0.992677;0.905303
249;0.061202;0.987795;0.882576
