id;train_loss;train_acc;val_acc
0;1.929733;0.187500;-1.000000
1;1.923678;0.343750;-1.000000
2;1.798804;0.562500;-1.000000
3;1.836533;0.437500;-1.000000
4;1.771865;0.531250;-1.000000
5;1.777042;0.468750;-1.000000
6;1.709529;0.562500;-1.000000
7;1.674324;0.531250;-1.000000
8;1.807307;0.343750;-1.000000
9;1.568037;0.625000;-1.000000
10;1.749619;0.406250;-1.000000
11;1.632453;0.500000;-1.000000
12;1.641331;0.500000;-1.000000
13;1.610962;0.531250;-1.000000
14;1.599186;0.562500;-1.000000
15;1.654728;0.468750;-1.000000
16;1.602480;0.500000;-1.000000
17;1.637116;0.468750;-1.000000
18;1.609133;0.468750;-1.000000
19;1.581622;0.500000;-1.000000
20;1.642644;0.437500;-1.000000
21;1.640241;0.437500;-1.000000
22;1.663225;0.437500;-1.000000
23;1.611999;0.406250;-1.000000
24;1.580940;0.437500;-1.000000
25;1.411402;0.593750;-1.000000
26;1.851673;0.250000;-1.000000
27;1.580469;0.468750;-1.000000
28;1.599621;0.406250;-1.000000
29;1.533163;0.500000;-1.000000
30;1.434491;0.562500;-1.000000
31;1.515720;0.500000;-1.000000
32;1.574341;0.468750;-1.000000
33;1.401546;0.562500;-1.000000
34;1.494002;0.531250;-1.000000
35;1.564134;0.437500;-1.000000
36;1.535696;0.500000;-1.000000
37;1.401060;0.562500;-1.000000
38;1.504293;0.538462;-1.000000
39;1.563496;0.437500;-1.000000
40;1.712951;0.343750;-1.000000
41;1.370103;0.562500;-1.000000
42;1.603583;0.437500;-1.000000
43;1.454516;0.531250;-1.000000
44;1.503285;0.468750;-1.000000
45;1.421445;0.562500;-1.000000
46;1.445982;0.531250;-1.000000
47;1.717841;0.343750;-1.000000
48;1.201714;0.625000;-1.000000
49;1.562394;0.406250;-1.000000
50;1.477285;0.500000;-1.000000
51;1.465955;0.500000;-1.000000
52;1.485635;0.531250;-1.000000
53;1.394849;0.562500;-1.000000
54;1.533294;0.468750;-1.000000
55;1.530266;0.500000;-1.000000
56;1.507747;0.468750;-1.000000
57;1.440355;0.468750;-1.000000
58;1.433755;0.500000;-1.000000
59;1.568188;0.437500;-1.000000
60;1.521468;0.437500;-1.000000
61;1.554824;0.437500;-1.000000
62;1.497189;0.406250;-1.000000
63;1.457728;0.437500;-1.000000
64;1.322448;0.593750;-1.000000
65;1.813115;0.250000;-1.000000
66;1.484696;0.468750;-1.000000
67;1.521348;0.406250;-1.000000
68;1.465167;0.500000;-1.000000
69;1.315735;0.562500;-1.000000
70;1.441934;0.500000;-1.000000
71;1.522452;0.468750;-1.000000
72;1.272343;0.562500;-1.000000
73;1.434359;0.531250;-1.000000
74;1.471808;0.437500;-1.000000
75;1.480563;0.500000;-1.000000
76;1.368563;0.562500;-1.000000
77;1.506995;0.538462;-1.000000
78;1.516163;0.437500;-1.000000
79;1.659819;0.343750;-1.000000
80;1.251240;0.562500;-1.000000
81;1.528579;0.437500;-1.000000
82;1.421585;0.531250;-1.000000
83;1.442321;0.468750;-1.000000
84;1.363516;0.562500;-1.000000
85;1.404852;0.531250;-1.000000
86;1.686363;0.343750;-1.000000
87;1.118438;0.625000;-1.000000
88;1.499941;0.406250;-1.000000
89;1.444267;0.500000;-1.000000
90;1.395346;0.500000;-1.000000
91;1.466670;0.531250;-1.000000
92;1.329851;0.562500;-1.000000
93;1.442411;0.500000;-1.000000
94;1.476503;0.500000;-1.000000
95;1.417424;0.500000;-1.000000
96;1.363199;0.468750;-1.000000
97;1.380416;0.500000;-1.000000
98;1.485178;0.468750;-1.000000
99;1.431078;0.437500;-1.000000
100;1.446984;0.437500;-1.000000
101;1.456376;0.406250;-1.000000
102;1.369212;0.437500;-1.000000
103;1.281501;0.593750;-1.000000
104;1.677263;0.312500;-1.000000
105;1.454499;0.500000;-1.000000
106;1.497855;0.437500;-1.000000
107;1.440296;0.500000;-1.000000
108;1.287399;0.562500;-1.000000
109;1.370354;0.531250;-1.000000
110;1.470616;0.468750;-1.000000
111;1.167979;0.593750;-1.000000
112;1.314072;0.562500;-1.000000
113;1.350452;0.437500;-1.000000
114;1.363428;0.625000;-1.000000
115;1.286582;0.625000;-1.000000
116;1.357735;0.615385;-1.000000
117;1.471364;0.437500;-1.000000
118;1.617960;0.375000;-1.000000
119;1.201729;0.562500;-1.000000
120;1.426475;0.531250;-1.000000
121;1.311861;0.562500;-1.000000
122;1.353473;0.562500;-1.000000
123;1.272249;0.656250;-1.000000
124;1.309757;0.562500;-1.000000
125;1.684138;0.343750;-1.000000
126;1.045159;0.656250;-1.000000
127;1.409079;0.437500;-1.000000
128;1.359281;0.562500;-1.000000
129;1.310825;0.593750;-1.000000
