id;train_loss;train_acc;val_acc
187;0.061315;0.981286;0.878788
188;0.044662;0.988609;0.859848
189;0.055665;0.985354;0.878788
190;0.058744;0.987795;0.875000
191;0.041600;0.986168;0.867424
192;0.051708;0.985354;0.882576
193;0.044576;0.988609;0.890152
194;0.040517;0.987795;0.886364
195;0.043970;0.990236;0.859848
196;0.043146;0.989422;0.840909
197;0.056384;0.981286;0.844697
198;0.042717;0.985354;0.882576
199;0.054425;0.982913;0.852273
200;0.060884;0.982099;0.856061
201;0.056628;0.982913;0.859848
202;0.043781;0.984540;0.886364
203;0.044542;0.985354;0.867424
204;0.056227;0.985354;0.886364
205;0.035767;0.990236;0.893939
206;0.050206;0.987795;0.878788
207;0.038990;0.988609;0.859848
208;0.046655;0.985354;0.852273
209;0.033993;0.991863;0.871212
210;0.036938;0.991863;0.856061
211;0.061901;0.985354;0.890152
212;0.027070;0.994304;0.897727
213;0.044774;0.990236;0.890152
214;0.035773;0.987795;0.890152
215;0.043264;0.987795;0.867424
216;0.041302;0.985354;0.882576
217;0.033905;0.994304;0.867424
218;0.056750;0.987795;0.856061
219;0.056047;0.984540;0.848485
220;0.047200;0.988609;0.871212
221;0.029027;0.991863;0.867424
222;0.065051;0.978845;0.890152
223;0.019112;0.996745;0.897727
224;0.035203;0.990236;0.893939
225;0.034970;0.987795;0.886364
226;0.049627;0.986168;0.882576
227;0.038521;0.989422;0.886364
228;0.039230;0.988609;0.863636
229;0.031221;0.992677;0.863636
230;0.053495;0.986981;0.867424
231;0.024276;0.993491;0.878788
232;0.059912;0.983727;0.871212
233;0.032994;0.991050;0.856061
234;0.030384;0.992677;0.856061
235;0.038124;0.986168;0.859848
236;0.043543;0.986981;0.863636
237;0.029693;0.992677;0.875000
238;0.035255;0.991050;0.890152
239;0.049308;0.988609;0.886364
240;0.046391;0.989422;0.863636
241;0.029607;0.992677;0.867424
242;0.043822;0.986168;0.890152
243;0.028371;0.991863;0.882576
244;0.023322;0.992677;0.829545
245;0.022683;0.995118;0.863636
246;0.034875;0.989422;0.871212
247;0.064442;0.983727;0.875000
248;0.052963;0.989422;0.856061
249;0.033094;0.990236;0.882576
